Date,Customer_ID,Category,Region,Device,Funnel_Stage,Stage_Order,Revenue,Order_Flag
2024-05-28,C05515,Audio,India,Desktop,View,2,0,0
2024-01-11,C00319,Audio,UK,Mobile,View,2,0,0
2023-01-22,C02489,Audio,UK,Desktop,Visit,1,0,0
2023-11-09,C00341,Mobile,India,Desktop,Visit,1,0,0
2024-06-02,C04790,Audio,US,Mobile,Checkout,4,0,0
2023-07-25,C04215,Wearables,US,Desktop,Visit,1,0,0
2024-01-10,C04874,Laptop,US,Mobile,Add to Cart,3,0,0
2024-03-26,C06834,Mobile,India,Mobile,Checkout,4,0,0
2024-09-17,C06857,Laptop,India,Desktop,Purchase,5,42439,1
2024-08-17,C04096,Accessories,UK,Mobile,Add to Cart,3,0,0
2023-06-28,C05488,Wearables,EU,Mobile,Visit,1,0,0
2023-07-29,C04481,Mobile,US,Desktop,View,2,0,0
2024-05-14,C06654,Wearables,India,Desktop,Add to Cart,3,0,0
2024-04-08,C06102,Laptop,UK,Mobile,View,2,0,0
2023-05-04,C01606,Audio,India,Desktop,Checkout,4,0,0
2023-04-23,C05278,Accessories,UK,Desktop,View,2,0,0
2023-01-12,C07991,Wearables,US,Desktop,Visit,1,0,0
2023-05-06,C05730,Accessories,UK,Desktop,Purchase,5,56325,1
2024-07-18,C05837,Laptop,EU,Mobile,Add to Cart,3,0,0
2023-11-27,C04182,Wearables,India,Mobile,Purchase,5,13545,1
2023-10-10,C06022,Audio,India,Desktop,Add to Cart,3,0,0
2023-05-20,C02409,Accessories,US,Mobile,Add to Cart,3,0,0
2024-02-05,C03054,Mobile,EU,Mobile,Visit,1,0,0
2023-04-07,C02840,Laptop,US,Mobile,Visit,1,0,0
2024-05-31,C01109,Wearables,EU,Mobile,Visit,1,0,0
2024-07-22,C04455,Mobile,India,Desktop,Visit,1,0,0
2023-03-10,C06871,Audio,India,Mobile,Add to Cart,3,0,0
2023-04-28,C03205,Audio,US,Desktop,Visit,1,0,0
2023-02-28,C06023,Accessories,EU,Mobile,View,2,0,0
2023-02-02,C07555,Laptop,India,Desktop,Checkout,4,0,0
2023-11-14,C07415,Wearables,US,Mobile,Add to Cart,3,0,0
2023-02-19,C03213,Mobile,UK,Mobile,Add to Cart,3,0,0
2024-05-03,C06070,Wearables,EU,Desktop,Purchase,5,72600,1
2023-01-19,C04543,Mobile,India,Mobile,View,2,0,0
2024-12-26,C07244,Laptop,US,Desktop,Checkout,4,0,0
2023-07-16,C01926,Audio,India,Mobile,Checkout,4,0,0
2024-03-25,C07266,Audio,India,Mobile,Checkout,4,0,0
2024-07-12,C06095,Wearables,UK,Mobile,View,2,0,0
2024-11-09,C05423,Wearables,US,Desktop,Add to Cart,3,0,0
2024-03-27,C07634,Accessories,UK,Mobile,View,2,0,0
2023-10-16,C01079,Mobile,UK,Desktop,Visit,1,0,0
2023-05-21,C04401,Accessories,EU,Desktop,Purchase,5,5018,1
2023-03-25,C01977,Mobile,EU,Desktop,Add to Cart,3,0,0
2024-11-24,C02819,Laptop,UK,Mobile,Checkout,4,0,0
2024-01-26,C04630,Wearables,EU,Mobile,Visit,1,0,0
2024-08-13,C02083,Mobile,EU,Mobile,Add to Cart,3,0,0
2023-08-03,C05660,Audio,UK,Mobile,Visit,1,0,0
2024-06-09,C03561,Laptop,India,Desktop,Checkout,4,0,0
2023-08-03,C02730,Audio,US,Mobile,Visit,1,0,0
2024-02-07,C01164,Laptop,EU,Desktop,View,2,0,0
2023-05-08,C01015,Mobile,UK,Mobile,View,2,0,0
2024-04-21,C04737,Audio,India,Desktop,Purchase,5,12866,1
2024-02-08,C05220,Mobile,US,Mobile,View,2,0,0
2023-01-29,C07134,Accessories,US,Desktop,View,2,0,0
2023-12-04,C03445,Laptop,India,Mobile,Visit,1,0,0
2024-12-14,C00759,Wearables,UK,Desktop,Add to Cart,3,0,0
2023-12-27,C03095,Audio,India,Desktop,View,2,0,0
2024-07-22,C05989,Mobile,US,Desktop,Add to Cart,3,0,0
2024-01-27,C04380,Audio,EU,Mobile,Add to Cart,3,0,0
2023-08-06,C00113,Mobile,EU,Mobile,Checkout,4,0,0
2024-07-27,C02421,Accessories,UK,Mobile,Visit,1,0,0
2024-10-30,C04293,Wearables,US,Desktop,Visit,1,0,0
2023-07-21,C05284,Audio,EU,Desktop,View,2,0,0
2023-01-17,C04989,Audio,UK,Mobile,Checkout,4,0,0
2023-11-18,C00822,Mobile,UK,Mobile,Purchase,5,57593,1
2024-06-01,C05551,Mobile,India,Mobile,Visit,1,0,0
2024-07-23,C03640,Audio,UK,Desktop,View,2,0,0
2023-11-21,C06154,Accessories,UK,Desktop,Purchase,5,37365,1
2024-02-16,C05765,Audio,India,Desktop,View,2,0,0
2023-11-14,C02446,Laptop,UK,Mobile,Add to Cart,3,0,0
2024-11-11,C02200,Laptop,India,Desktop,Visit,1,0,0
2023-03-23,C04287,Audio,US,Desktop,Checkout,4,0,0
2024-04-18,C01820,Accessories,EU,Mobile,Add to Cart,3,0,0
2024-04-12,C00277,Mobile,US,Desktop,Visit,1,0,0
2024-02-29,C06637,Mobile,EU,Mobile,View,2,0,0
2024-12-31,C01267,Audio,EU,Desktop,View,2,0,0
2024-11-19,C06632,Wearables,EU,Mobile,Checkout,4,0,0
2023-07-23,C00276,Mobile,India,Desktop,Add to Cart,3,0,0
2024-08-05,C06334,Laptop,EU,Desktop,Add to Cart,3,0,0
2024-01-22,C05747,Laptop,UK,Desktop,Add to Cart,3,0,0
2023-04-08,C02912,Wearables,US,Desktop,Checkout,4,0,0
2023-12-11,C01331,Wearables,US,Mobile,Checkout,4,0,0
2023-07-27,C01894,Laptop,UK,Mobile,Add to Cart,3,0,0
2024-05-28,C02344,Audio,UK,Desktop,Checkout,4,0,0
2024-09-27,C03306,Audio,India,Desktop,View,2,0,0
2024-08-08,C02389,Audio,India,Mobile,Checkout,4,0,0
2023-06-15,C00593,Laptop,US,Desktop,Add to Cart,3,0,0
2023-01-22,C07361,Wearables,UK,Desktop,Checkout,4,0,0
2023-06-03,C04979,Accessories,UK,Mobile,Add to Cart,3,0,0
2024-03-14,C01388,Laptop,UK,Desktop,Visit,1,0,0
2023-10-22,C03996,Laptop,India,Mobile,Purchase,5,17228,1
2023-08-07,C07094,Mobile,India,Desktop,Visit,1,0,0
2024-10-30,C06402,Audio,India,Desktop,View,2,0,0
2024-05-09,C05073,Mobile,US,Mobile,Visit,1,0,0
2023-08-18,C01535,Laptop,EU,Mobile,View,2,0,0
2023-01-20,C05351,Laptop,UK,Desktop,Add to Cart,3,0,0
2024-07-06,C04110,Laptop,EU,Mobile,Visit,1,0,0
2023-05-28,C05134,Accessories,EU,Desktop,View,2,0,0
2023-04-18,C06700,Mobile,India,Desktop,Checkout,4,0,0
2024-02-07,C05104,Wearables,UK,Desktop,Checkout,4,0,0
2024-08-18,C06354,Audio,India,Desktop,Visit,1,0,0
2024-04-27,C01064,Audio,EU,Desktop,Visit,1,0,0
2024-01-02,C03106,Accessories,UK,Mobile,View,2,0,0
2024-02-18,C06891,Mobile,US,Mobile,Visit,1,0,0
2023-11-05,C03905,Audio,US,Desktop,Add to Cart,3,0,0
2023-05-14,C03306,Laptop,EU,Desktop,Purchase,5,60532,1
2024-12-19,C05906,Mobile,EU,Desktop,View,2,0,0
2023-10-10,C01904,Audio,US,Mobile,View,2,0,0
2023-03-14,C03362,Mobile,India,Desktop,Add to Cart,3,0,0
2024-04-25,C00855,Accessories,UK,Desktop,Add to Cart,3,0,0
2023-12-18,C03505,Wearables,UK,Desktop,View,2,0,0
2024-07-13,C02896,Wearables,EU,Mobile,View,2,0,0
2023-11-22,C04051,Mobile,India,Mobile,View,2,0,0
2024-03-18,C03813,Accessories,UK,Desktop,Add to Cart,3,0,0
2023-04-10,C01916,Audio,India,Desktop,View,2,0,0
2023-02-28,C02999,Laptop,UK,Mobile,Checkout,4,0,0
2024-05-22,C01342,Mobile,US,Desktop,Add to Cart,3,0,0
2023-09-15,C02688,Mobile,EU,Mobile,Add to Cart,3,0,0
2024-02-17,C01862,Audio,EU,Desktop,Add to Cart,3,0,0
2024-03-27,C02456,Laptop,UK,Mobile,Purchase,5,38771,1
2023-03-06,C03793,Laptop,UK,Desktop,View,2,0,0
2024-08-17,C02864,Audio,UK,Desktop,View,2,0,0
2023-06-03,C03152,Mobile,India,Desktop,Visit,1,0,0
2023-09-23,C03879,Audio,UK,Mobile,Visit,1,0,0
2023-03-20,C06320,Wearables,India,Desktop,View,2,0,0
2023-11-11,C05865,Audio,UK,Desktop,Purchase,5,1410,1
2024-10-23,C03063,Accessories,UK,Desktop,View,2,0,0
2024-07-13,C06992,Mobile,EU,Desktop,Visit,1,0,0
2023-09-05,C05897,Accessories,India,Desktop,Purchase,5,58723,1
2024-09-01,C01309,Mobile,US,Desktop,View,2,0,0
2024-02-18,C07798,Mobile,US,Desktop,Visit,1,0,0
2023-01-25,C01702,Wearables,US,Desktop,Checkout,4,0,0
2023-10-11,C04414,Audio,EU,Mobile,Add to Cart,3,0,0
2024-03-24,C04506,Audio,India,Mobile,Add to Cart,3,0,0
2023-10-28,C03214,Wearables,US,Mobile,Visit,1,0,0
2023-03-09,C02019,Wearables,India,Mobile,Add to Cart,3,0,0
2023-01-07,C00247,Laptop,India,Desktop,Checkout,4,0,0
2023-05-17,C02225,Accessories,UK,Desktop,Add to Cart,3,0,0
2023-06-13,C02859,Mobile,EU,Mobile,Add to Cart,3,0,0
2023-03-24,C01368,Laptop,US,Desktop,Visit,1,0,0
2024-10-11,C04360,Audio,US,Mobile,Purchase,5,71429,1
2024-02-24,C04264,Laptop,EU,Mobile,Add to Cart,3,0,0
2023-03-14,C05145,Audio,EU,Desktop,Visit,1,0,0
2023-08-25,C00703,Wearables,UK,Desktop,Visit,1,0,0
2023-02-15,C01924,Mobile,India,Desktop,Purchase,5,43215,1
2024-09-09,C01551,Mobile,UK,Desktop,View,2,0,0
2023-09-19,C06672,Mobile,UK,Desktop,View,2,0,0
2023-06-25,C01334,Wearables,US,Mobile,View,2,0,0
2023-06-15,C05759,Audio,US,Desktop,View,2,0,0
2024-10-18,C07947,Wearables,India,Mobile,Add to Cart,3,0,0
2024-01-05,C06172,Mobile,India,Desktop,View,2,0,0
2023-02-23,C01799,Mobile,UK,Desktop,Visit,1,0,0
2024-11-20,C05490,Mobile,EU,Desktop,Visit,1,0,0
2024-02-23,C03456,Audio,UK,Mobile,Purchase,5,67737,1
2024-05-21,C03366,Audio,EU,Desktop,Add to Cart,3,0,0
2023-12-07,C00664,Laptop,India,Desktop,Visit,1,0,0
2023-05-07,C07647,Laptop,India,Mobile,Add to Cart,3,0,0
2024-02-13,C02628,Accessories,US,Desktop,Checkout,4,0,0
2024-01-02,C02085,Audio,US,Mobile,Add to Cart,3,0,0
2023-09-28,C02936,Wearables,UK,Desktop,Add to Cart,3,0,0
2024-10-05,C04643,Audio,India,Desktop,Add to Cart,3,0,0
2024-08-27,C04742,Laptop,US,Mobile,Checkout,4,0,0
2024-01-14,C04974,Mobile,EU,Desktop,View,2,0,0
2023-03-14,C04769,Laptop,India,Mobile,Visit,1,0,0
2023-09-05,C04468,Laptop,EU,Desktop,Visit,1,0,0
2023-02-12,C04832,Laptop,UK,Mobile,Add to Cart,3,0,0
2024-01-12,C05742,Accessories,UK,Desktop,Visit,1,0,0
2023-02-10,C02150,Accessories,US,Desktop,Visit,1,0,0
2023-06-19,C03427,Accessories,India,Mobile,Checkout,4,0,0
2023-07-31,C06609,Wearables,EU,Desktop,View,2,0,0
2024-05-07,C06838,Accessories,India,Desktop,Visit,1,0,0
2024-11-10,C00480,Wearables,US,Mobile,Add to Cart,3,0,0
2023-02-08,C02958,Audio,EU,Desktop,Visit,1,0,0
2024-01-04,C03731,Audio,US,Desktop,View,2,0,0
2023-05-31,C06360,Accessories,EU,Mobile,Visit,1,0,0
2023-04-21,C07143,Audio,EU,Desktop,Visit,1,0,0
2024-04-24,C07819,Audio,UK,Desktop,View,2,0,0
2024-03-11,C01351,Mobile,UK,Desktop,View,2,0,0
2023-02-16,C04013,Accessories,India,Desktop,View,2,0,0
2024-07-28,C00700,Accessories,India,Mobile,Visit,1,0,0
2024-01-01,C02648,Laptop,US,Mobile,Add to Cart,3,0,0
2023-03-10,C05367,Laptop,UK,Desktop,Add to Cart,3,0,0
2023-10-26,C05109,Audio,UK,Mobile,Purchase,5,14147,1
2023-10-23,C01722,Laptop,US,Mobile,Purchase,5,53823,1
2023-07-22,C03160,Mobile,EU,Desktop,Checkout,4,0,0
2023-03-02,C00334,Accessories,EU,Desktop,Visit,1,0,0
2023-11-10,C00664,Mobile,UK,Mobile,Checkout,4,0,0
2023-06-10,C00779,Accessories,India,Mobile,Visit,1,0,0
2023-11-27,C01224,Wearables,UK,Desktop,Visit,1,0,0
2024-06-11,C03455,Accessories,India,Desktop,View,2,0,0
2023-12-04,C03500,Mobile,India,Desktop,Visit,1,0,0
2024-08-28,C05455,Audio,UK,Desktop,Add to Cart,3,0,0
2023-10-31,C07146,Laptop,US,Mobile,View,2,0,0
2024-05-17,C05878,Laptop,India,Desktop,Add to Cart,3,0,0
2024-10-11,C02498,Mobile,India,Mobile,Add to Cart,3,0,0
2023-12-04,C06360,Laptop,India,Desktop,Checkout,4,0,0
2024-07-03,C00941,Audio,India,Mobile,Visit,1,0,0
2024-09-30,C02634,Laptop,EU,Desktop,Checkout,4,0,0
2023-10-02,C06816,Wearables,US,Mobile,Add to Cart,3,0,0
2023-06-13,C05375,Accessories,US,Desktop,Add to Cart,3,0,0
2024-03-18,C07697,Wearables,UK,Mobile,Visit,1,0,0
2023-11-15,C01017,Accessories,EU,Mobile,Visit,1,0,0
2024-08-11,C04601,Wearables,India,Mobile,Visit,1,0,0
2024-05-18,C04534,Laptop,India,Desktop,Purchase,5,33727,1
2024-11-16,C03722,Laptop,India,Desktop,View,2,0,0
2024-01-22,C06614,Audio,India,Desktop,Visit,1,0,0
2024-08-25,C00006,Wearables,EU,Mobile,Visit,1,0,0
2024-11-21,C02267,Accessories,US,Mobile,Visit,1,0,0
2024-05-08,C03988,Accessories,India,Desktop,Purchase,5,67061,1
2024-05-04,C05633,Laptop,India,Mobile,Checkout,4,0,0
2024-12-21,C06720,Laptop,UK,Desktop,View,2,0,0
2023-03-14,C03793,Laptop,EU,Mobile,View,2,0,0
2024-05-23,C00513,Wearables,US,Desktop,Add to Cart,3,0,0
2024-01-25,C04965,Accessories,UK,Desktop,View,2,0,0
2024-09-10,C03261,Wearables,US,Desktop,View,2,0,0
2023-10-22,C00975,Accessories,UK,Desktop,View,2,0,0
2024-01-04,C05367,Accessories,India,Mobile,Visit,1,0,0
2024-11-24,C02817,Audio,US,Mobile,Visit,1,0,0
2024-07-02,C00977,Laptop,US,Mobile,View,2,0,0
2024-10-10,C02734,Wearables,US,Mobile,View,2,0,0
2024-07-21,C00621,Wearables,EU,Mobile,View,2,0,0
2023-07-06,C07740,Laptop,US,Desktop,Checkout,4,0,0
2024-03-20,C04651,Wearables,India,Desktop,View,2,0,0
2024-07-23,C07596,Audio,India,Desktop,Add to Cart,3,0,0
2023-12-29,C04646,Wearables,India,Desktop,View,2,0,0
2023-05-03,C06507,Accessories,UK,Desktop,Add to Cart,3,0,0
2023-07-07,C03842,Laptop,India,Mobile,Add to Cart,3,0,0
2024-11-10,C00594,Laptop,US,Mobile,Visit,1,0,0
2024-02-24,C01420,Audio,India,Mobile,Add to Cart,3,0,0
2024-09-17,C05853,Wearables,India,Desktop,Visit,1,0,0
2023-09-09,C01943,Accessories,UK,Desktop,Visit,1,0,0
2024-09-10,C00623,Mobile,US,Mobile,View,2,0,0
2024-07-02,C03849,Accessories,UK,Desktop,Add to Cart,3,0,0
2023-12-01,C07304,Accessories,India,Desktop,Purchase,5,8748,1
2023-04-02,C04530,Wearables,UK,Desktop,Checkout,4,0,0
2024-06-13,C03920,Mobile,EU,Mobile,Add to Cart,3,0,0
2023-03-04,C00318,Audio,EU,Desktop,Checkout,4,0,0
2024-10-23,C02583,Wearables,UK,Mobile,Checkout,4,0,0
2024-05-26,C01525,Laptop,US,Mobile,Add to Cart,3,0,0
2023-05-19,C07517,Mobile,US,Desktop,Visit,1,0,0
2024-11-28,C07227,Laptop,US,Desktop,Add to Cart,3,0,0
2023-07-04,C06922,Mobile,US,Mobile,Add to Cart,3,0,0
2023-07-24,C06284,Laptop,UK,Desktop,View,2,0,0
2023-08-02,C00893,Wearables,India,Desktop,Visit,1,0,0
2023-09-13,C00628,Mobile,UK,Mobile,View,2,0,0
2023-05-15,C05324,Audio,US,Desktop,View,2,0,0
2024-07-26,C04254,Wearables,US,Desktop,Visit,1,0,0
2023-03-29,C05450,Mobile,US,Desktop,View,2,0,0
2023-07-26,C03022,Laptop,EU,Mobile,View,2,0,0
2023-05-09,C06340,Accessories,US,Desktop,Visit,1,0,0
2023-01-03,C01455,Mobile,UK,Mobile,Visit,1,0,0
2023-05-01,C02772,Wearables,UK,Mobile,View,2,0,0
2024-01-20,C00553,Laptop,India,Mobile,Visit,1,0,0
2024-09-05,C05991,Wearables,EU,Mobile,Checkout,4,0,0
2023-02-07,C03591,Laptop,US,Desktop,Checkout,4,0,0
2023-12-07,C04958,Wearables,UK,Mobile,View,2,0,0
2024-10-06,C07028,Mobile,India,Mobile,View,2,0,0
2024-12-14,C05737,Mobile,India,Desktop,Visit,1,0,0
2023-01-21,C05592,Mobile,EU,Mobile,Visit,1,0,0
2023-08-30,C02506,Laptop,India,Desktop,View,2,0,0
2024-03-30,C06964,Audio,India,Mobile,Purchase,5,4179,1
2024-09-12,C07213,Wearables,US,Mobile,Purchase,5,65957,1
2023-10-30,C02086,Audio,EU,Desktop,Visit,1,0,0
2024-08-18,C00676,Audio,India,Desktop,Visit,1,0,0
2024-08-17,C07761,Audio,EU,Mobile,View,2,0,0
2023-03-10,C06485,Accessories,US,Desktop,Checkout,4,0,0
2023-05-09,C01594,Wearables,India,Mobile,View,2,0,0
2023-07-15,C04398,Accessories,India,Mobile,Visit,1,0,0
2023-05-20,C02683,Wearables,UK,Desktop,View,2,0,0
2024-03-19,C03779,Accessories,US,Desktop,Add to Cart,3,0,0
2023-10-10,C03265,Wearables,US,Mobile,View,2,0,0
2023-11-08,C01938,Mobile,India,Desktop,Checkout,4,0,0
2024-06-18,C04994,Audio,US,Mobile,View,2,0,0
2024-10-26,C00616,Laptop,UK,Desktop,Visit,1,0,0
2023-10-04,C05744,Audio,India,Desktop,View,2,0,0
2023-03-02,C04228,Wearables,UK,Desktop,Visit,1,0,0
2023-11-15,C01632,Laptop,EU,Mobile,Visit,1,0,0
2023-02-21,C05715,Audio,India,Desktop,Add to Cart,3,0,0
2023-06-02,C07636,Wearables,EU,Mobile,View,2,0,0
2023-11-07,C05290,Audio,US,Desktop,Visit,1,0,0
2024-06-27,C07729,Wearables,India,Desktop,Visit,1,0,0
2024-07-20,C00945,Accessories,EU,Mobile,View,2,0,0
2024-01-24,C04981,Accessories,India,Desktop,Visit,1,0,0
2024-07-01,C07815,Mobile,EU,Mobile,View,2,0,0
2024-09-13,C05385,Laptop,US,Mobile,Purchase,5,9648,1
2023-06-26,C07367,Accessories,EU,Desktop,Add to Cart,3,0,0
2023-12-28,C05403,Wearables,UK,Desktop,View,2,0,0
2023-11-10,C03477,Audio,US,Desktop,Visit,1,0,0
2023-04-07,C05667,Mobile,India,Desktop,View,2,0,0
2023-08-01,C07648,Audio,India,Desktop,Add to Cart,3,0,0
2023-05-17,C07372,Audio,India,Desktop,Visit,1,0,0
2023-01-06,C00471,Laptop,UK,Desktop,Visit,1,0,0
2023-04-19,C01956,Audio,EU,Desktop,View,2,0,0
2024-06-30,C07921,Laptop,EU,Mobile,Purchase,5,6558,1
2023-02-08,C02397,Wearables,US,Mobile,Purchase,5,34871,1
2024-10-23,C03907,Audio,US,Desktop,Visit,1,0,0
2024-02-29,C02091,Audio,US,Desktop,Add to Cart,3,0,0
2024-09-21,C02824,Audio,US,Desktop,Visit,1,0,0
2023-09-18,C02530,Wearables,US,Mobile,Visit,1,0,0
2024-03-01,C07545,Accessories,EU,Mobile,Add to Cart,3,0,0
2023-03-28,C04174,Accessories,US,Desktop,Add to Cart,3,0,0
2024-04-09,C01060,Wearables,US,Mobile,View,2,0,0
2023-03-17,C07551,Mobile,EU,Desktop,Add to Cart,3,0,0
2024-04-15,C06960,Mobile,EU,Desktop,Visit,1,0,0
2024-02-18,C05294,Laptop,US,Mobile,View,2,0,0
2024-12-26,C07072,Wearables,US,Mobile,Visit,1,0,0
2024-04-01,C00647,Mobile,India,Desktop,Add to Cart,3,0,0
2023-10-12,C01354,Laptop,US,Desktop,Visit,1,0,0
2023-08-27,C02700,Audio,India,Mobile,View,2,0,0
2024-11-07,C05175,Audio,EU,Desktop,Visit,1,0,0
2024-08-21,C00764,Mobile,US,Mobile,Add to Cart,3,0,0
2024-10-14,C04072,Laptop,US,Mobile,Visit,1,0,0
2024-11-02,C02327,Laptop,India,Mobile,Visit,1,0,0
2024-07-11,C00459,Accessories,US,Desktop,Checkout,4,0,0
2024-01-07,C00692,Mobile,UK,Mobile,Checkout,4,0,0
2024-05-09,C02573,Accessories,US,Mobile,Visit,1,0,0
2024-09-15,C07884,Wearables,India,Mobile,Visit,1,0,0
2023-02-14,C05575,Laptop,India,Mobile,View,2,0,0
2024-02-05,C05941,Accessories,India,Mobile,Visit,1,0,0
2023-09-04,C07743,Laptop,EU,Mobile,Checkout,4,0,0
2024-09-07,C02540,Wearables,US,Mobile,Visit,1,0,0
2024-08-19,C04170,Accessories,UK,Desktop,View,2,0,0
2024-03-25,C05575,Wearables,UK,Mobile,Checkout,4,0,0
2024-04-29,C00819,Laptop,EU,Mobile,Visit,1,0,0
2024-10-07,C06074,Laptop,US,Desktop,View,2,0,0
2024-09-11,C04251,Audio,India,Mobile,Add to Cart,3,0,0
2023-01-18,C00519,Laptop,EU,Mobile,Visit,1,0,0
2024-08-28,C04471,Audio,India,Mobile,Checkout,4,0,0
2024-10-23,C07474,Wearables,UK,Desktop,Checkout,4,0,0
2023-10-16,C03992,Mobile,US,Mobile,Checkout,4,0,0
2024-02-18,C00343,Wearables,UK,Desktop,Add to Cart,3,0,0
2024-12-21,C06809,Audio,EU,Desktop,Add to Cart,3,0,0
2024-09-29,C06188,Mobile,US,Desktop,Purchase,5,60351,1
2023-08-23,C04644,Audio,UK,Mobile,Checkout,4,0,0
2024-02-20,C07609,Laptop,India,Mobile,Purchase,5,51287,1
2024-05-13,C05217,Audio,UK,Mobile,Purchase,5,3414,1
2024-09-25,C06309,Mobile,US,Mobile,Add to Cart,3,0,0
2024-10-11,C02794,Audio,EU,Mobile,Visit,1,0,0
2023-04-25,C03175,Accessories,India,Mobile,Visit,1,0,0
2024-11-04,C04532,Accessories,UK,Desktop,Purchase,5,4968,1
2024-12-13,C07549,Wearables,EU,Desktop,Add to Cart,3,0,0
2023-08-22,C06591,Wearables,UK,Desktop,View,2,0,0
2024-06-23,C05127,Mobile,UK,Mobile,Checkout,4,0,0
2023-01-11,C07262,Audio,US,Desktop,Purchase,5,23744,1
2023-07-25,C00444,Laptop,EU,Desktop,Add to Cart,3,0,0
2024-11-09,C04575,Mobile,US,Mobile,Visit,1,0,0
2023-09-04,C03705,Mobile,UK,Mobile,Visit,1,0,0
2024-07-12,C01901,Mobile,UK,Mobile,Visit,1,0,0
2023-05-07,C01518,Wearables,UK,Desktop,Purchase,5,64085,1
2023-05-27,C04133,Mobile,India,Mobile,View,2,0,0
2023-04-28,C01557,Audio,EU,Mobile,Checkout,4,0,0
2024-01-17,C00098,Mobile,EU,Mobile,Checkout,4,0,0
2024-02-16,C02862,Laptop,EU,Mobile,Visit,1,0,0
2024-10-25,C01045,Mobile,India,Mobile,Purchase,5,844,1
2024-08-06,C05352,Wearables,UK,Mobile,Add to Cart,3,0,0
2023-12-29,C00468,Wearables,EU,Mobile,Add to Cart,3,0,0
2024-05-23,C00354,Laptop,India,Desktop,View,2,0,0
2023-05-17,C00072,Mobile,India,Desktop,Visit,1,0,0
2023-06-24,C01376,Mobile,US,Mobile,Add to Cart,3,0,0
2023-10-16,C01076,Mobile,India,Mobile,Visit,1,0,0
2024-04-25,C01246,Wearables,UK,Mobile,View,2,0,0
2023-01-19,C01024,Mobile,India,Desktop,Visit,1,0,0
2023-07-14,C01821,Wearables,India,Desktop,View,2,0,0
2023-11-26,C07493,Wearables,US,Desktop,View,2,0,0
2023-06-24,C00990,Audio,India,Mobile,Add to Cart,3,0,0
2024-03-24,C04556,Accessories,India,Desktop,Add to Cart,3,0,0
2023-12-20,C05287,Wearables,UK,Desktop,View,2,0,0
2024-05-13,C05403,Accessories,EU,Desktop,Add to Cart,3,0,0
2023-05-21,C02549,Audio,India,Desktop,View,2,0,0
2023-04-03,C04813,Accessories,EU,Desktop,Visit,1,0,0
2023-08-27,C04463,Accessories,US,Mobile,Visit,1,0,0
2023-07-24,C03722,Laptop,US,Desktop,View,2,0,0
2024-07-13,C03108,Laptop,US,Mobile,Purchase,5,15759,1
2024-03-08,C04703,Accessories,EU,Mobile,View,2,0,0
2023-09-02,C02576,Wearables,EU,Mobile,Add to Cart,3,0,0
2023-11-13,C03047,Mobile,UK,Desktop,Add to Cart,3,0,0
2023-10-22,C00749,Mobile,EU,Mobile,Purchase,5,19014,1
2024-10-01,C01700,Audio,India,Desktop,Visit,1,0,0
2023-10-09,C00602,Wearables,India,Desktop,Add to Cart,3,0,0
2023-01-17,C04716,Accessories,EU,Desktop,Checkout,4,0,0
2023-03-12,C07764,Laptop,India,Mobile,Checkout,4,0,0
2023-09-26,C00255,Mobile,US,Mobile,View,2,0,0
2023-11-21,C02978,Accessories,US,Desktop,Visit,1,0,0
2023-11-01,C02725,Mobile,US,Desktop,Visit,1,0,0
2024-03-26,C05320,Laptop,UK,Mobile,Visit,1,0,0
2023-01-07,C00836,Laptop,EU,Mobile,Visit,1,0,0
2023-11-10,C01851,Wearables,EU,Mobile,Visit,1,0,0
2023-04-13,C04765,Accessories,US,Mobile,View,2,0,0
2023-07-12,C03103,Accessories,US,Mobile,Add to Cart,3,0,0
2024-07-27,C03650,Audio,UK,Mobile,Add to Cart,3,0,0
2024-06-12,C06745,Audio,UK,Mobile,Checkout,4,0,0
2023-06-20,C02534,Laptop,EU,Mobile,View,2,0,0
2024-06-20,C02307,Wearables,EU,Desktop,Checkout,4,0,0
2023-09-08,C04349,Accessories,EU,Mobile,Add to Cart,3,0,0
2024-01-22,C00494,Wearables,EU,Mobile,View,2,0,0
2023-07-26,C03306,Laptop,UK,Desktop,Visit,1,0,0
2024-06-24,C01131,Laptop,India,Desktop,Visit,1,0,0
2024-09-20,C05701,Audio,US,Desktop,View,2,0,0
2024-02-20,C06934,Audio,India,Mobile,View,2,0,0
2024-01-15,C04432,Accessories,US,Desktop,Visit,1,0,0
2023-05-24,C03785,Wearables,UK,Mobile,Visit,1,0,0
2023-01-25,C02101,Laptop,India,Mobile,Add to Cart,3,0,0
2024-10-29,C04016,Audio,US,Desktop,View,2,0,0
2023-03-14,C04041,Wearables,EU,Desktop,Add to Cart,3,0,0
2024-09-23,C01777,Laptop,UK,Desktop,View,2,0,0
2023-04-03,C01868,Wearables,EU,Desktop,Visit,1,0,0
2024-05-19,C02735,Mobile,US,Mobile,Checkout,4,0,0
2024-08-20,C07210,Mobile,UK,Desktop,Visit,1,0,0
2023-12-02,C03332,Audio,UK,Desktop,Checkout,4,0,0
2024-02-29,C03441,Mobile,US,Desktop,Add to Cart,3,0,0
2024-05-13,C00210,Laptop,India,Desktop,Purchase,5,41104,1
2023-12-30,C07634,Audio,UK,Desktop,Visit,1,0,0
2024-09-21,C03114,Wearables,US,Desktop,Visit,1,0,0
